G2R0Y-5156-MONOMER	G2R0Y-5156		RNA polymerase sigma factor RpoD	
G2R0Y-5445-MONOMER	G2R0Y-5445		Quinolinate phosphoribosyltransferase [decarboxylating]	
G2R0Y-17-MONOMER	G2R0Y-17		ATP-dependent DNA helicase Rep	
G2R0Y-5446-MONOMER	G2R0Y-5446		Quinolinate phosphoribosyltransferase [decarboxylating]	
G2R0Y-18-MONOMER	G2R0Y-18		ATP-dependent DNA helicase Rep	
G2R0Y-5447-MONOMER	G2R0Y-5447		Acetyltransferase, GNAT family	
G2R0Y-19-MONOMER	G2R0Y-19			
G2R0Y-5448-MONOMER	G2R0Y-5448		Acetyltransferase, GNAT family	
G2R0Y-20-MONOMER	G2R0Y-20			
G2R0Y-5449-MONOMER	G2R0Y-5449		tRNA (adenine(37)-N6)-methyltransferase	
G2R0Y-21-MONOMER	G2R0Y-21			
G2R0Y-5450-MONOMER	G2R0Y-5450		tRNA (adenine(37)-N6)-methyltransferase	
G2R0Y-22-MONOMER	G2R0Y-22			
G2R0Y-5451-MONOMER	G2R0Y-5451		Phosphoribosylaminoimidazole-succinocarboxamide synthase	
G2R0Y-23-MONOMER	G2R0Y-23			
G2R0Y-5452-MONOMER	G2R0Y-5452		Phosphoribosylaminoimidazole-succinocarboxamide synthase	
G2R0Y-24-MONOMER	G2R0Y-24			
G2R0Y-5453-MONOMER	G2R0Y-5453			
G2R0Y-25-MONOMER	G2R0Y-25		Two-component system response regulator QseB	
G2R0Y-5454-MONOMER	G2R0Y-5454			
G2R0Y-26-MONOMER	G2R0Y-26		Two-component system response regulator QseB	
G2R0Y-5455-MONOMER	G2R0Y-5455		4-hydroxy-tetrahydrodipicolinate synthase	
G2R0Y-27-MONOMER	G2R0Y-27		Sensory histidine kinase QseC	
G2R0Y-5456-MONOMER	G2R0Y-5456		4-hydroxy-tetrahydrodipicolinate synthase	
G2R0Y-28-MONOMER	G2R0Y-28		Sensory histidine kinase QseC	
G2R0Y-5457-MONOMER	G2R0Y-5457		Thiol peroxidase, Bcp-type	
G2R0Y-29-MONOMER	G2R0Y-29		hypothetical protein	
G2R0Y-5458-MONOMER	G2R0Y-5458		Thiol peroxidase, Bcp-type	
G2R0Y-30-MONOMER	G2R0Y-30		hypothetical protein	
G2R0Y-5459-MONOMER	G2R0Y-5459		Putative permease PerM (= YfgO)	
G2R0Y-31-MONOMER	G2R0Y-31		Na+/H+ antiporter NhaD type	
G2R0Y-5460-MONOMER	G2R0Y-5460		Putative permease PerM (= YfgO)	
G2R0Y-32-MONOMER	G2R0Y-32		Na+/H+ antiporter NhaD type	
G2R0Y-5461-MONOMER	G2R0Y-5461			
G2R0Y-33-MONOMER	G2R0Y-33		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	
G2R0Y-5462-MONOMER	G2R0Y-5462			
G2R0Y-34-MONOMER	G2R0Y-34		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	
G2R0Y-5463-MONOMER	G2R0Y-5463		Exported zinc metalloprotease YfgC precursor	
G2R0Y-35-MONOMER	G2R0Y-35		N-acetylglucosamine-1-phosphate uridyltransferase; Glucosamine-1-phosphate N-acetyltransferase	
G2R0Y-5464-MONOMER	G2R0Y-5464		Exported zinc metalloprotease YfgC precursor	
G2R0Y-36-MONOMER	G2R0Y-36		N-acetylglucosamine-1-phosphate uridyltransferase; Glucosamine-1-phosphate N-acetyltransferase	
G2R0Y-5465-MONOMER	G2R0Y-5465		Quinolinate synthetase	
G2R0Y-37-MONOMER	G2R0Y-37		FAD:protein FMN transferase	
G2R0Y-5466-MONOMER	G2R0Y-5466		Quinolinate synthetase	
G2R0Y-38-MONOMER	G2R0Y-38		FAD:protein FMN transferase	
G2R0Y-5467-MONOMER	G2R0Y-5467		LSU rRNA pseudouridine(2605) synthase	
G2R0Y-39-MONOMER	G2R0Y-39		Undecaprenyl-diphosphatase	
G2R0Y-5468-MONOMER	G2R0Y-5468		LSU rRNA pseudouridine(2605) synthase	
G2R0Y-40-MONOMER	G2R0Y-40		Undecaprenyl-diphosphatase	
G2R0Y-5469-MONOMER	G2R0Y-5469		Segregation and condensation protein B	
G2R0Y-41-MONOMER	G2R0Y-41		Cobalt-zinc-cadmium resistance protein	
G2R0Y-5470-MONOMER	G2R0Y-5470		Segregation and condensation protein B	
G2R0Y-42-MONOMER	G2R0Y-42		Cobalt-zinc-cadmium resistance protein	
G2R0Y-5471-MONOMER	G2R0Y-5471		Segregation and condensation protein A	
G2R0Y-43-MONOMER	G2R0Y-43		Mg/Co/Ni transporter MgtE, CBS domain-containing	
G2R0Y-5472-MONOMER	G2R0Y-5472		Segregation and condensation protein A	
G2R0Y-44-MONOMER	G2R0Y-44		Mg/Co/Ni transporter MgtE, CBS domain-containing	
G2R0Y-5473-MONOMER	G2R0Y-5473		ATP-dependent RNA helicase YejH	
G2R0Y-45-MONOMER	G2R0Y-45		ATP synthase epsilon chain	
G2R0Y-5474-MONOMER	G2R0Y-5474		ATP-dependent RNA helicase YejH	
G2R0Y-46-MONOMER	G2R0Y-46		ATP synthase epsilon chain	
G2R0Y-5475-MONOMER	G2R0Y-5475			
G2R0Y-47-MONOMER	G2R0Y-47		ATP synthase beta chain	
G2R0Y-5476-MONOMER	G2R0Y-5476			
G2R0Y-48-MONOMER	G2R0Y-48		ATP synthase beta chain	
G2R0Y-5477-MONOMER	G2R0Y-5477		Phosphoribosylformylglycinamidine synthase, synthetase subunit; Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit	
G2R0Y-49-MONOMER	G2R0Y-49		ATP synthase gamma chain	
G2R0Y-5478-MONOMER	G2R0Y-5478		Phosphoribosylformylglycinamidine synthase, synthetase subunit; Phosphoribosylformylglycinamidine synthase, glutamine amidotransferase subunit	
G2R0Y-50-MONOMER	G2R0Y-50		ATP synthase gamma chain	
G2R0Y-5479-MONOMER	G2R0Y-5479		Membrane-bound lytic murein transglycosylase F	
G2R0Y-51-MONOMER	G2R0Y-51		ATP synthase alpha chain	
G2R0Y-5480-MONOMER	G2R0Y-5480		Membrane-bound lytic murein transglycosylase F	
G2R0Y-52-MONOMER	G2R0Y-52		ATP synthase alpha chain	
G2R0Y-5481-MONOMER	G2R0Y-5481		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-53-MONOMER	G2R0Y-53		ATP synthase delta chain	
G2R0Y-5482-MONOMER	G2R0Y-5482		diguanylate cyclase/phosphodiesterase (GGDEF &amp; EAL domains) with PAS/PAC sensor(s)	
G2R0Y-54-MONOMER	G2R0Y-54		ATP synthase delta chain	
G2R0Y-5483-MONOMER	G2R0Y-5483		tRNA-specific adenosine-34 deaminase	
G2R0Y-55-MONOMER	G2R0Y-55		ATP synthase F0 sector subunit b	
G2R0Y-5484-MONOMER	G2R0Y-5484		tRNA-specific adenosine-34 deaminase	
G2R0Y-56-MONOMER	G2R0Y-56		ATP synthase F0 sector subunit b	
G2R0Y-5485-MONOMER	G2R0Y-5485		Acyl-CoA thioesterase II	
G2R0Y-57-MONOMER	G2R0Y-57		ATP synthase F0 sector subunit c	
G2R0Y-5486-MONOMER	G2R0Y-5486		Acyl-CoA thioesterase II	
G2R0Y-58-MONOMER	G2R0Y-58		ATP synthase F0 sector subunit c	
G2R0Y-5487-MONOMER	G2R0Y-5487		NADP-dependent malic enzyme	
G2R0Y-59-MONOMER	G2R0Y-59		ATP synthase F0 sector subunit a	
G2R0Y-5488-MONOMER	G2R0Y-5488		NADP-dependent malic enzyme	
G2R0Y-60-MONOMER	G2R0Y-60		ATP synthase F0 sector subunit a	
G2R0Y-5489-MONOMER	G2R0Y-5489		LSU ribosomal protein L31p; LSU ribosomal protein L31p, zinc-dependent	
G2R0Y-61-MONOMER	G2R0Y-61		ATP synthase protein I	
G2R0Y-5490-MONOMER	G2R0Y-5490		LSU ribosomal protein L31p; LSU ribosomal protein L31p, zinc-dependent	
G2R0Y-62-MONOMER	G2R0Y-62		ATP synthase protein I	
G2R0Y-5491-MONOMER	G2R0Y-5491		Helicase PriA essential for oriC/DnaA-independent DNA replication	
G2R0Y-63-MONOMER	G2R0Y-63		Chromosome (plasmid) partitioning protein ParB	
G2R0Y-5492-MONOMER	G2R0Y-5492		Helicase PriA essential for oriC/DnaA-independent DNA replication	
G2R0Y-64-MONOMER	G2R0Y-64		Chromosome (plasmid) partitioning protein ParB	
G2R0Y-5493-MONOMER	G2R0Y-5493		Arginyl-tRNA synthetase	
G2R0Y-65-MONOMER	G2R0Y-65		Chromosome (plasmid) partitioning protein ParA	
G2R0Y-5494-MONOMER	G2R0Y-5494		Arginyl-tRNA synthetase	
G2R0Y-66-MONOMER	G2R0Y-66		Chromosome (plasmid) partitioning protein ParA	
G2R0Y-5495-MONOMER	G2R0Y-5495		Sporulation domain protein	
G2R0Y-67-MONOMER	G2R0Y-67		16S rRNA (guanine(527)-N(7))-methyltransferase	
G2R0Y-5496-MONOMER	G2R0Y-5496		Sporulation domain protein	
G2R0Y-68-MONOMER	G2R0Y-68		16S rRNA (guanine(527)-N(7))-methyltransferase	
G2R0Y-5497-MONOMER	G2R0Y-5497		ATP-dependent protease subunit HslV	
G2R0Y-69-MONOMER	G2R0Y-69		tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	
G2R0Y-5498-MONOMER	G2R0Y-5498		ATP-dependent protease subunit HslV	
G2R0Y-70-MONOMER	G2R0Y-70		tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG	
G2R0Y-5499-MONOMER	G2R0Y-5499		ATP-dependent hsl protease ATP-binding subunit HslU	
G2R0Y-71-MONOMER	G2R0Y-71			
G2R0Y-5500-MONOMER	G2R0Y-5500		ATP-dependent hsl protease ATP-binding subunit HslU	
G2R0Y-72-MONOMER	G2R0Y-72			
G2R0Y-5501-MONOMER	G2R0Y-5501		FIG00899427: hypothetical protein	
G2R0Y-73-MONOMER	G2R0Y-73		ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	
G2R0Y-5502-MONOMER	G2R0Y-5502		FIG00899427: hypothetical protein	
G2R0Y-74-MONOMER	G2R0Y-74		ABC transporter, ATP-binding protein (cluster 3, basic aa/glutamine/opines)	
G2R0Y-5503-MONOMER	G2R0Y-5503		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	
G2R0Y-75-MONOMER	G2R0Y-75		Glutamine ABC transporter, permease protein GlnP	
G2R0Y-5504-MONOMER	G2R0Y-5504		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	
G2R0Y-76-MONOMER	G2R0Y-76		Glutamine ABC transporter, permease protein GlnP	
G2R0Y-5505-MONOMER	G2R0Y-5505		Ubiquinone biosynthesis protein UbiJ	
G2R0Y-77-MONOMER	G2R0Y-77		Glutamine ABC transporter, substrate-binding protein GlnH	
G2R0Y-5506-MONOMER	G2R0Y-5506		Ubiquinone biosynthesis protein UbiJ	
G2R0Y-78-MONOMER	G2R0Y-78		Glutamine ABC transporter, substrate-binding protein GlnH	
G2R0Y-5507-MONOMER	G2R0Y-5507		Ubiquinone biosynthesis regulatory protein kinase UbiB	
G2R0Y-79-MONOMER	G2R0Y-79		Iron-sulfur cluster insertion protein ErpA	
G2R0Y-5508-MONOMER	G2R0Y-5508		Ubiquinone biosynthesis regulatory protein kinase UbiB	
G2R0Y-80-MONOMER	G2R0Y-80		Iron-sulfur cluster insertion protein ErpA	
G2R0Y-5509-MONOMER	G2R0Y-5509		Phosphoribosyl-ATP pyrophosphatase	
G2R0Y-81-MONOMER	G2R0Y-81		N-acetyl-gamma-glutamyl-phosphate reductase	
G2R0Y-5510-MONOMER	G2R0Y-5510		Phosphoribosyl-ATP pyrophosphatase	
G2R0Y-82-MONOMER	G2R0Y-82		N-acetyl-gamma-glutamyl-phosphate reductase	
G2R0Y-5511-MONOMER	G2R0Y-5511		Twin-arginine translocation protein TatA	
G2R0Y-83-MONOMER	G2R0Y-83		Chloride channel protein EriC	
G2R0Y-5512-MONOMER	G2R0Y-5512		Twin-arginine translocation protein TatA	
G2R0Y-84-MONOMER	G2R0Y-84		Chloride channel protein EriC	
G2R0Y-5513-MONOMER	G2R0Y-5513		Twin-arginine translocation protein TatB	
G2R0Y-85-MONOMER	G2R0Y-85		Protoporphyrinogen IX oxidase, novel form, HemJ	
G2R0Y-5514-MONOMER	G2R0Y-5514		Twin-arginine translocation protein TatB	
G2R0Y-86-MONOMER	G2R0Y-86		Protoporphyrinogen IX oxidase, novel form, HemJ	
G2R0Y-5515-MONOMER	G2R0Y-5515		Twin-arginine translocation protein TatC	
G2R0Y-87-MONOMER	G2R0Y-87		Hydroxymethylpyrimidine phosphate kinase ThiD	
G2R0Y-5516-MONOMER	G2R0Y-5516		Twin-arginine translocation protein TatC	
G2R0Y-88-MONOMER	G2R0Y-88		Hydroxymethylpyrimidine phosphate kinase ThiD	
CPLX2R0Y-51			putative N2 PEP-driven transporter	
G2R0Y-89-MONOMER	G2R0Y-89		Glutamate-1-semialdehyde 2,1-aminomutase	
G2R0Y-5518-MONOMER	G2R0Y-5518		Enhancing lycopene biosynthesis protein 2	
G2R0Y-90-MONOMER	G2R0Y-90		Glutamate-1-semialdehyde 2,1-aminomutase	
G2R0Y-5519-MONOMER	G2R0Y-5519		Porphobilinogen synthase	
G2R0Y-91-MONOMER	G2R0Y-91			
G2R0Y-5520-MONOMER	G2R0Y-5520		Porphobilinogen synthase	
G2R0Y-92-MONOMER	G2R0Y-92			
G2R0Y-5521-MONOMER	G2R0Y-5521		Polyphosphate kinase	
G2R0Y-93-MONOMER	G2R0Y-93			
G2R0Y-5522-MONOMER	G2R0Y-5522		Polyphosphate kinase	
G2R0Y-94-MONOMER	G2R0Y-94			
G2R0Y-5523-MONOMER	G2R0Y-5523		5-methyltetrahydropteroyltriglutamate--homocystei ne methyltransferase	
G2R0Y-95-MONOMER	G2R0Y-95			
G2R0Y-5524-MONOMER	G2R0Y-5524		5-methyltetrahydropteroyltriglutamate--homocystei ne methyltransferase	
G2R0Y-96-MONOMER	G2R0Y-96			
G2R0Y-5525-MONOMER	G2R0Y-5525		Transcriptional activator MetR	
G2R0Y-97-MONOMER	G2R0Y-97		Curli production assembly/transport component CsgG	
G2R0Y-5526-MONOMER	G2R0Y-5526		Transcriptional activator MetR	
G2R0Y-98-MONOMER	G2R0Y-98		Curli production assembly/transport component CsgG	
G2R0Y-5527-MONOMER	G2R0Y-5527		Two-component system sensor histidine kinase	
G2R0Y-99-MONOMER	G2R0Y-99		Curli production assembly/transport component CsgF	
G2R0Y-5528-MONOMER	G2R0Y-5528		Two-component system sensor histidine kinase	
G2R0Y-100-MONOMER	G2R0Y-100		Curli production assembly/transport component CsgF	
G2R0Y-5529-MONOMER	G2R0Y-5529		Two-component transcriptional response regulator, OmpR family	
G2R0Y-101-MONOMER	G2R0Y-101			
G2R0Y-5530-MONOMER	G2R0Y-5530		Two-component transcriptional response regulator, OmpR family	
G2R0Y-102-MONOMER	G2R0Y-102			
G2R0Y-5531-MONOMER	G2R0Y-5531		hypothetical protein	
G2R0Y-103-MONOMER	G2R0Y-103		Transcriptional regulator VpsT	
G2R0Y-5532-MONOMER	G2R0Y-5532		hypothetical protein	
G2R0Y-104-MONOMER	G2R0Y-104		Transcriptional regulator VpsT	
G2R0Y-5533-MONOMER	G2R0Y-5533		Uncharacterized membrane protein RSP_1259	
G2R0Y-105-MONOMER	G2R0Y-105			
G2R0Y-5534-MONOMER	G2R0Y-5534		Uncharacterized membrane protein RSP_1259	
G2R0Y-106-MONOMER	G2R0Y-106			
G2R0Y-5535-MONOMER	G2R0Y-5535		Uncharacterized MFS-type transporter	
G2R0Y-107-MONOMER	G2R0Y-107		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific)	
G2R0Y-5536-MONOMER	G2R0Y-5536		Uncharacterized MFS-type transporter	
G2R0Y-108-MONOMER	G2R0Y-108		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific)	
G2R0Y-5537-MONOMER	G2R0Y-5537		ABC-type amino acid transport/signal transduction system, periplasmic component/domain	
G2R0Y-109-MONOMER	G2R0Y-109		Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	
G2R0Y-5538-MONOMER	G2R0Y-5538		ABC-type amino acid transport/signal transduction system, periplasmic component/domain	
G2R0Y-110-MONOMER	G2R0Y-110		Oxygen-independent coproporphyrinogen-III oxidase-like protein YggW	
G2R0Y-5539-MONOMER	G2R0Y-5539		hypothetical protein	
G2R0Y-111-MONOMER	G2R0Y-111		Outer membrane porin, OmpA family	
G2R0Y-5540-MONOMER	G2R0Y-5540		hypothetical protein	
G2R0Y-112-MONOMER	G2R0Y-112		Outer membrane porin, OmpA family	
G2R0Y-5541-MONOMER	G2R0Y-5541		GGDEF domain protein	
G2R0Y-113-MONOMER	G2R0Y-113		23S rRNA (adenine(2030)-N(6))-methyltransferase	
G2R0Y-5542-MONOMER	G2R0Y-5542		GGDEF domain protein	
G2R0Y-114-MONOMER	G2R0Y-114		23S rRNA (adenine(2030)-N(6))-methyltransferase	
G2R0Y-5543-MONOMER	G2R0Y-5543			
G2R0Y-115-MONOMER	G2R0Y-115		tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	
G2R0Y-5544-MONOMER	G2R0Y-5544			
G2R0Y-116-MONOMER	G2R0Y-116		tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE	
G2R0Y-5545-MONOMER	G2R0Y-5545		Glycine betaine transporter OpuD	
G2R0Y-117-MONOMER	G2R0Y-117		Inner membrane protein translocase and chaperone YidC, long form	
G2R0Y-5546-MONOMER	G2R0Y-5546		Glycine betaine transporter OpuD	
G2R0Y-118-MONOMER	G2R0Y-118		Inner membrane protein translocase and chaperone YidC, long form	
G2R0Y-5547-MONOMER	G2R0Y-5547		hypothetical protein	
G2R0Y-119-MONOMER	G2R0Y-119		Ribonuclease P protein component	
G2R0Y-5548-MONOMER	G2R0Y-5548		hypothetical protein	
G2R0Y-120-MONOMER	G2R0Y-120		Ribonuclease P protein component	
G2R0Y-5549-MONOMER	G2R0Y-5549		Auxin efflux carrier family protein	
G2R0Y-121-MONOMER	G2R0Y-121		LSU ribosomal protein L34p	
G2R0Y-5550-MONOMER	G2R0Y-5550		Auxin efflux carrier family protein	
G2R0Y-122-MONOMER	G2R0Y-122		LSU ribosomal protein L34p	
G2R0Y-5551-MONOMER	G2R0Y-5551		Glutamine synthetase adenylyl-L-tyrosine phosphorylase; Glutamate-ammonia-ligase adenylyltransferase	
G2R0Y-123-MONOMER	G2R0Y-123		Chromosomal replication initiator protein DnaA	
G2R0Y-5552-MONOMER	G2R0Y-5552		Glutamine synthetase adenylyl-L-tyrosine phosphorylase; Glutamate-ammonia-ligase adenylyltransferase	
G2R0Y-124-MONOMER	G2R0Y-124		Chromosomal replication initiator protein DnaA	
G2R0Y-5553-MONOMER	G2R0Y-5553		Diacylglycerol kinase	
G2R0Y-125-MONOMER	G2R0Y-125		DNA polymerase III beta subunit	
G2R0Y-5554-MONOMER	G2R0Y-5554		Diacylglycerol kinase	
G2R0Y-126-MONOMER	G2R0Y-126		DNA polymerase III beta subunit	
G2R0Y-5555-MONOMER	G2R0Y-5555		D-alanyl-D-alanine carboxypeptidase	
G2R0Y-127-MONOMER	G2R0Y-127		DNA recombination and repair protein RecF	
G2R0Y-5556-MONOMER	G2R0Y-5556		D-alanyl-D-alanine carboxypeptidase	
G2R0Y-128-MONOMER	G2R0Y-128		DNA recombination and repair protein RecF	
G2R0Y-5557-MONOMER	G2R0Y-5557		small multidrug resistance family (SMR) protein	
G2R0Y-129-MONOMER	G2R0Y-129		DNA gyrase subunit B	
G2R0Y-5558-MONOMER	G2R0Y-5558		small multidrug resistance family (SMR) protein	
G2R0Y-130-MONOMER	G2R0Y-130		DNA gyrase subunit B	
G2R0Y-5559-MONOMER	G2R0Y-5559		predicted S-adenosylmethionine-dependent tRNA (guanine-N(7)-)-methyltransferase	
G2R0Y-131-MONOMER	G2R0Y-131		D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; Histidinol-phosphatase	
G2R0Y-5560-MONOMER	G2R0Y-5560		predicted S-adenosylmethionine-dependent tRNA (guanine-N(7)-)-methyltransferase	
G2R0Y-132-MONOMER	G2R0Y-132		D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase; Histidinol-phosphatase	
G2R0Y-5561-MONOMER	G2R0Y-5561		3-oxoacyl-[acyl-carrier-protein] synthase, KASII	
G2R0Y-133-MONOMER	G2R0Y-133		Glycyl-tRNA synthetase beta chain	
G2R0Y-5562-MONOMER	G2R0Y-5562		3-oxoacyl-[acyl-carrier-protein] synthase, KASII	
G2R0Y-134-MONOMER	G2R0Y-134		Glycyl-tRNA synthetase beta chain	
G2R0Y-5563-MONOMER	G2R0Y-5563		Phosphopantetheine adenylyltransferase	
G2R0Y-135-MONOMER	G2R0Y-135		Glycyl-tRNA synthetase alpha chain	
G2R0Y-5564-MONOMER	G2R0Y-5564		Phosphopantetheine adenylyltransferase	
G2R0Y-136-MONOMER	G2R0Y-136		Glycyl-tRNA synthetase alpha chain	
G2R0Y-5565-MONOMER	G2R0Y-5565		Uncharacterized ferredoxin-like protein YfhL	
G2R0Y-137-MONOMER	G2R0Y-137		ADP-L-glycero-D-manno-heptose-6-epimerase	
G2R0Y-5566-MONOMER	G2R0Y-5566		Uncharacterized ferredoxin-like protein YfhL	
G2R0Y-138-MONOMER	G2R0Y-138		ADP-L-glycero-D-manno-heptose-6-epimerase	
G2R0Y-5567-MONOMER	G2R0Y-5567		DNA-damage-inducible protein F	
G2R0Y-139-MONOMER	G2R0Y-139		ADP-heptose--lipooligosaccharide heptosyltransferase II	
G2R0Y-5568-MONOMER	G2R0Y-5568		DNA-damage-inducible protein F	
G2R0Y-140-MONOMER	G2R0Y-140		ADP-heptose--lipooligosaccharide heptosyltransferase II	
G2R0Y-5569-MONOMER	G2R0Y-5569		Short-chain fatty acids transporter	
G2R0Y-141-MONOMER	G2R0Y-141		Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	
G2R0Y-5570-MONOMER	G2R0Y-5570		Short-chain fatty acids transporter	
G2R0Y-142-MONOMER	G2R0Y-142		Phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	
G2R0Y-5571-MONOMER	G2R0Y-5571		cytosolic long-chain acyl-CoA thioester hydrolase family protein	
G2R0Y-143-MONOMER	G2R0Y-143			
G2R0Y-5572-MONOMER	G2R0Y-5572		cytosolic long-chain acyl-CoA thioester hydrolase family protein	
G2R0Y-144-MONOMER	G2R0Y-144			
G2R0Y-5573-MONOMER	G2R0Y-5573		FIG01041706: hypothetical protein	
G2R0Y-145-MONOMER	G2R0Y-145		Glycosyltransferase	
G2R0Y-5574-MONOMER	G2R0Y-5574		FIG01041706: hypothetical protein	
G2R0Y-146-MONOMER	G2R0Y-146		Glycosyltransferase	
G2R0Y-5575-MONOMER	G2R0Y-5575		Entericidin A/B family protein	
G2R0Y-147-MONOMER	G2R0Y-147			
G2R0Y-5576-MONOMER	G2R0Y-5576		Entericidin A/B family protein	
G2R0Y-148-MONOMER	G2R0Y-148			
G2R0Y-5577-MONOMER	G2R0Y-5577		Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	
G2R0Y-149-MONOMER	G2R0Y-149			
G2R0Y-5578-MONOMER	G2R0Y-5578		Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases	
G2R0Y-150-MONOMER	G2R0Y-150			
G2R0Y-5579-MONOMER	G2R0Y-5579		putative membrane protein	
G2R0Y-151-MONOMER	G2R0Y-151		hypothetical protein	
G2R0Y-5580-MONOMER	G2R0Y-5580		putative membrane protein	
G2R0Y-152-MONOMER	G2R0Y-152		hypothetical protein	
G2R0Y-5581-MONOMER	G2R0Y-5581			
G2R0Y-153-MONOMER	G2R0Y-153		3-deoxy-D-manno-octulosonic acid kinase	
G2R0Y-5582-MONOMER	G2R0Y-5582			
G2R0Y-154-MONOMER	G2R0Y-154		3-deoxy-D-manno-octulosonic acid kinase	
G2R0Y-5583-MONOMER	G2R0Y-5583			
G2R0Y-155-MONOMER	G2R0Y-155		ADP-heptose--lipooligosaccharide heptosyltransferase II	
G2R0Y-5584-MONOMER	G2R0Y-5584			
G2R0Y-156-MONOMER	G2R0Y-156		ADP-heptose--lipooligosaccharide heptosyltransferase II	
G2R0Y-5585-MONOMER	G2R0Y-5585		hypothetical protein	
G2R0Y-157-MONOMER	G2R0Y-157		D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-glycero-beta-D-manno-heptose-7-phosphate kinase	
G2R0Y-5586-MONOMER	G2R0Y-5586		hypothetical protein	
G2R0Y-158-MONOMER	G2R0Y-158		D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase; D-glycero-beta-D-manno-heptose-7-phosphate kinase	
G2R0Y-5587-MONOMER	G2R0Y-5587		Glycerate kinase	
G2R0Y-159-MONOMER	G2R0Y-159		3-deoxy-D-manno-octulosonic acid transferase	
G2R0Y-5588-MONOMER	G2R0Y-5588		Glycerate kinase	
G2R0Y-160-MONOMER	G2R0Y-160		3-deoxy-D-manno-octulosonic acid transferase	
G2R0Y-5589-MONOMER	G2R0Y-5589		DNA protection during starvation protein	
G2R0Y-161-MONOMER	G2R0Y-161		Pellicle/biofilm biosynthesis inner membrane protein PelG, MATE family transporter	
G2R0Y-5590-MONOMER	G2R0Y-5590		DNA protection during starvation protein	
G2R0Y-162-MONOMER	G2R0Y-162		Pellicle/biofilm biosynthesis inner membrane protein PelG, MATE family transporter	
G2R0Y-5591-MONOMER	G2R0Y-5591		Cytosol nonspecific dipeptidase	
G2R0Y-163-MONOMER	G2R0Y-163		Pellicle/biofilm biosynthesis protein PelF, CAZy glycosyltransferase family 4	
G2R0Y-5592-MONOMER	G2R0Y-5592		Cytosol nonspecific dipeptidase	
G2R0Y-164-MONOMER	G2R0Y-164		Pellicle/biofilm biosynthesis protein PelF, CAZy glycosyltransferase family 4	
G2R0Y-5593-MONOMER	G2R0Y-5593		tRNA cytosine(34) acetyltransferase	
G2R0Y-165-MONOMER	G2R0Y-165		hypothetical protein	
G2R0Y-5594-MONOMER	G2R0Y-5594		tRNA cytosine(34) acetyltransferase	
G2R0Y-166-MONOMER	G2R0Y-166		hypothetical protein	
G2R0Y-5595-MONOMER	G2R0Y-5595		TRAP-type C4-dicarboxylate transport system, periplasmic component	
G2R0Y-167-MONOMER	G2R0Y-167		hypothetical protein	
G2R0Y-5596-MONOMER	G2R0Y-5596		TRAP-type C4-dicarboxylate transport system, periplasmic component	
G2R0Y-168-MONOMER	G2R0Y-168		hypothetical protein	
G2R0Y-5597-MONOMER	G2R0Y-5597		TRAP-type C4-dicarboxylate transport system, small permease component	
G2R0Y-169-MONOMER	G2R0Y-169			
G2R0Y-5598-MONOMER	G2R0Y-5598		TRAP-type C4-dicarboxylate transport system, small permease component	
G2R0Y-170-MONOMER	G2R0Y-170			
G2R0Y-5599-MONOMER	G2R0Y-5599		TRAP-type C4-dicarboxylate transport system, large permease component	
G2R0Y-171-MONOMER	G2R0Y-171		hypothetical protein	
G2R0Y-5600-MONOMER	G2R0Y-5600		TRAP-type C4-dicarboxylate transport system, large permease component	
G2R0Y-172-MONOMER	G2R0Y-172		hypothetical protein	
G2R0Y-5601-MONOMER	G2R0Y-5601			
G2R0Y-173-MONOMER	G2R0Y-173		Pellicle/biofilm biosynthesis protein PelA, glycosyl hydrolase/deacetylase	
G2R0Y-5602-MONOMER	G2R0Y-5602			
G2R0Y-174-MONOMER	G2R0Y-174		Pellicle/biofilm biosynthesis protein PelA, glycosyl hydrolase/deacetylase	
